p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,region
5.494471844742749e-201,1.53976855230743,0.89,0.352,2.7626753882551e-196,OPC,PREX2,V1
1.50389990721655e-200,1.97718364720621,0.854,0.415,7.56175912347553e-196,OPC,HIP1,V1
1.16657413988887e-197,1.57643253383633,0.998,0.757,5.86565143277523e-193,OPC,LRRTM4,V1
7.09485462128171e-196,1.57642920182643,0.946,0.308,3.56736385212666e-191,OPC,NXPH1,V1
2.89331867689114e-194,1.64752450125356,0.962,0.778,1.45478956392763e-189,OPC,ZEB1,V1
1.89786702001568e-192,1.7417324379543,0.92,0.691,9.542665163340809e-188,OPC,ABHD2,V1
7.99114032187522e-192,1.2837194427244,1,0.92,4.01802526524208e-187,OPC,LRP1B,V1
5.95310843300366e-191,1.64775406798629,0.72,0.243,2.99328245119857e-186,OPC,HIP1R,V1
9.42360362583862e-189,1.26329523906494,0.514,0.108,4.738282139107919e-184,OPC,C1QL1,V1
9.08183407681635e-187,1.25659624240172,0.998,0.893,4.5664369921640295e-182,OPC,NTM,V1
6.36767315208726e-186,1.71882978942879,0.956,0.844,3.20172973760099e-181,OPC,ZSWIM6,V1
1.7381038242169298e-185,1.79001568988346,0.874,0.46,8.739359838545119e-181,OPC,PID1,V1
2.3840078587498e-184,1.64439296493835,0.946,0.69,1.19870299145799e-179,OPC,CHL1,V1
6.40034874011113e-184,1.35242644750753,0.626,0.164,3.21815935001528e-179,OPC,MMD2,V1
1.0376399702268198e-182,1.0535630811260699,0.476,0.09,5.2173575342975e-178,OPC,BMP7,V1
1.4549617054468497e-181,1.68464397756038,0.968,0.733,7.31569295115728e-177,OPC,KCND2,V1
3.12598033823474e-178,1.30818935928578,0.63,0.169,1.5717741738678099e-173,OPC,ATP13A4,V1
1.5820919677062898e-177,1.59079273765413,0.682,0.217,7.954916622823989e-173,OPC,RAB31,V1
2.5559468752435197e-177,2.31640555301707,0.848,0.428,1.2851556483411898e-172,OPC,KCNMB2-AS1,V1
8.70940452742896e-177,1.53587857083646,0.604,0.179,4.3791756904365594e-172,OPC,AFAP1L2,V1
2.1803238715342198e-176,1.7135364863521,0.902,0.748,1.0962886458461197e-171,OPC,CASK,V1
1.42884763465932e-175,1.37495237965899,0.548,0.142,7.184388791830548e-171,OPC,PHLDA1,V1
1.84984661568192e-175,1.0275585405495,0.41,0.069,9.301213768310247e-171,OPC,COL9A3,V1
1.85436335922482e-174,1.62941461361643,0.726,0.254,9.323924406518328e-170,OPC,ZHX2,V1
1.0029239077955098e-173,1.65092475778714,0.916,0.789,5.0428017007866094e-169,OPC,APBB2,V1
5.259026516262089e-172,1.4358514733895,0.768,0.301,2.6442911226417398e-167,OPC,HTRA1,V1
1.55724880446187e-169,1.37037094636652,0.87,0.397,7.830002713714719e-165,OPC,PARD3,V1
6.919271735977749e-169,1.02083699239394,0.466,0.091,3.4790790215669695e-164,OPC,EMID1,V1
1.23951130176416e-167,1.18612627674052,0.992,0.693,6.2323867764004e-163,OPC,QKI,V1
2.4568458310517197e-166,1.13731972539768,0.592,0.151,1.2353266523111199e-161,OPC,PDLIM5,V1
1.0815122248951998e-164,1.52222913905195,0.898,0.459,5.4379516179955395e-160,OPC,ALCAM,V1
1.5987996826750296e-164,1.3168756933032,0.626,0.178,8.038924684458309e-160,OPC,ZFHX4,V1
3.713486363200559e-164,1.2391519315192,0.978,0.897,1.8671780782808697e-159,OPC,ADGRL3,V1
7.703509123595969e-164,1.65502360560109,0.876,0.693,3.873401422435289e-159,OPC,USP24,V1
4.3012599994453995e-163,1.45629395312594,0.584,0.175,2.16271654032114e-158,OPC,AMZ1,V1
6.16047621280817e-163,1.50450022553236,0.826,0.32,3.09754904456207e-158,OPC,ADAMTS17,V1
2.6287068171890596e-162,1.32784688660579,0.62,0.183,1.3217400747508298e-157,OPC,ARHGAP42,V1
5.5377197767950996e-161,1.69772729432462,0.84,0.517,2.7844208809703395e-156,OPC,LMF1,V1
7.40349023761935e-161,1.57596178706286,0.894,0.719,3.7225489263773794e-156,OPC,PEAK1,V1
8.73882430788555e-161,1.61138411306274,0.918,0.535,4.3939682502479294e-156,OPC,ZFPM2,V1
1.57137947684234e-160,1.50406248842187,0.956,0.589,7.901053147510969e-156,OPC,GRM7,V1
2.3601653754162296e-157,1.37834973379437,0.558,0.16,1.18671475241304e-152,OPC,LOC101927293,V1
1.1543594701267598e-156,1.3337730464823,0.728,0.227,5.804234851744359e-152,OPC,SEMA3E,V1
9.423016341378568e-156,1.2896187005466,0.628,0.193,4.73798684660856e-151,OPC,ITGB8,V1
1.09662239394651e-155,1.27876262833015,0.984,0.735,5.5139270590024494e-151,OPC,SOX5,V1
3.0136562138024594e-154,1.67695896205994,0.912,0.627,1.5152964808620198e-149,OPC,SEZ6L,V1
6.303384970145299e-153,1.50672394209547,0.55,0.166,3.1694049968387596e-148,OPC,HRASLS,V1
3.7851151808652395e-152,1.07424913024821,0.566,0.145,1.9031937640908497e-147,OPC,CECR2,V1
1.5301874664939998e-149,1.64435805867585,0.826,0.433,7.69393560027847e-145,OPC,KIF26B,V1
1.5687404605070498e-147,1.04477417175916,0.976,0.915,7.88778390947552e-143,OPC,DNM3,V1
4.104119275429529e-146,1.41611978524659,0.918,0.689,2.0635922128787197e-141,OPC,MTSS1,V1
4.990395535314439e-146,1.00692655871385,0.364,0.064,2.5092207791114498e-141,OPC,LRP4-AS1,V1
1.55011280317962e-143,1.17531468567476,0.67,0.232,7.794122185667438e-139,OPC,SERPINE2,V1
9.64421967870599e-143,1.11044367519362,0.972,0.91,4.84921009665016e-138,OPC,NCAM1,V1
1.36342887666501e-141,1.18677070666275,0.552,0.158,6.85545673475934e-137,OPC,PLEKHH2,V1
1.5389344963334397e-139,1.44883600313762,0.842,0.464,7.73791654101416e-135,OPC,RIN2,V1
6.625800557368439e-136,1.43882444209255,0.808,0.531,3.3315187782504297e-131,OPC,C1orf61,V1
3.30949324224317e-135,1.38355820811995,0.904,0.785,1.66404629713229e-130,OPC,NLGN4X,V1
3.4956313811089995e-135,1.27385896672281,0.956,0.831,1.75763841473542e-130,OPC,PRKCA,V1
4.737401830264759e-134,1.46018851181678,0.696,0.317,2.3820130142754298e-129,OPC,ATP2B4,V1
1.2233700997357499e-133,1.6235619130588,0.728,0.41,6.15122719848135e-129,OPC,CCDC50,V1
3.1816721039810495e-133,1.01100414003141,0.988,0.837,1.5997765506027098e-128,OPC,CSMD3,V1
1.2086557315123099e-132,1.1570236273039,0.888,0.688,6.077241883617029e-128,OPC,PHLPP1,V1
3.1207540104054296e-132,1.47111837107558,0.882,0.725,1.56914632397195e-127,OPC,ZDHHC14,V1
2.71974249990525e-131,1.23790459150247,0.944,0.77,1.36751372637736e-126,OPC,KLF12,V1
5.303964275100859e-131,1.10343560259935,0.7,0.273,2.6668862771634698e-126,OPC,CREB5,V1
6.344007238173819e-131,1.2101958824649801,0.896,0.456,3.18983027942618e-126,OPC,CDH20,V1
2.1037845285692398e-128,1.14652327343349,0.402,0.09,1.0578038988098999e-123,OPC,LOC101928767,V1
2.38984300920588e-128,1.08702657624446,0.948,0.869,1.20163696345881e-123,OPC,ASAP1,V1
9.187879322874179e-128,1.34692394012462,0.76,0.338,4.61975760233437e-123,OPC,LOC101927335,V1
5.75915613487284e-127,1.3428910286255,0.666,0.266,2.89576129617541e-122,OPC,LOC101927314,V1
3.32101239977713e-126,1.20718255722704,0.916,0.762,1.6698382447319399e-121,OPC,PSD3,V1
2.20608713125572e-123,1.12167421207063,0.554,0.175,1.1092426704666899e-118,OPC,SYT17,V1
1.6678096276032698e-122,1.01613414843312,0.994,0.831,8.385913588551989e-118,OPC,NCAM2,V1
4.8076239718501195e-122,1.12394946106579,0.966,0.646,2.4173214092859596e-117,OPC,MARCH1,V1
1.0874578046090898e-121,1.16175828437969,0.916,0.82,5.4678465873549696e-117,OPC,PPP1R9A,V1
1.2625570726733698e-121,1.0304389982609,0.986,0.813,6.348263217108959e-117,OPC,NPAS3,V1
7.0477213156692094e-121,1.3620870569594,0.638,0.281,3.54366475473163e-116,OPC,FGFR1,V1
1.2786772695856699e-120,1.18257937291808,0.922,0.565,6.429317179203689e-116,OPC,NFIA,V1
2.3912805604573698e-120,1.01547440530735,0.946,0.856,1.20235977860357e-115,OPC,TCF12,V1
1.3748550712162498e-119,1.12700632507171,0.674,0.272,6.91290878358242e-115,OPC,TANC1,V1
2.9139271234485494e-118,1.35389050850445,0.588,0.238,1.4651516969411598e-113,OPC,C3orf70,V1
4.12408280233573e-118,1.18460826785153,0.882,0.812,2.07363007384243e-113,OPC,TAOK3,V1
7.37025341432203e-116,1.09524960902994,0.984,0.855,3.70583711925526e-111,OPC,FGF12,V1
7.962577401042029e-116,1.07048993224264,0.898,0.821,4.0036635430179405e-111,OPC,FCHSD2,V1
9.786687578238509e-114,1.19627295348644,0.866,0.721,4.920844381214109e-109,OPC,SHC3,V1
1.7597770482453e-113,1.06934016096667,0.522,0.165,8.8483349762822e-109,OPC,PLCE1,V1
1.4890143765083102e-111,1.60641359014181,0.748,0.553,7.486913186521448e-107,OPC,TNK2,V1
2.66749166074908e-111,1.34277689854767,0.628,0.296,1.3412414819412399e-106,OPC,MAP3K1,V1
2.4808637921317497e-109,1.2081234468075,0.506,0.156,1.24740312332176e-104,OPC,KLHL1,V1
3.3570232574364796e-109,1.32318487997978,0.912,0.639,1.6879448640716298e-104,OPC,SHISA9,V1
8.5590862384911e-109,1.4503457462635,0.508,0.184,4.3035941515757096e-104,OPC,LOC105378517,V1
1.66547557064123e-108,1.06545188709,0.348,0.072,8.37417771674118e-104,OPC,LOC105373642,V1
4.262356246673399e-108,1.2216078806319,0.592,0.241,2.1431553443898498e-103,OPC,GALNT10,V1
7.11483280787698e-108,1.07028584504274,0.578,0.204,3.57740908412863e-103,OPC,ARHGAP31,V1
2.3358718440645e-106,1.42953785724444,0.73,0.455,1.1744997219140699e-101,OPC,SH3D19,V1
2.57326859887702e-105,1.3895936519425,0.642,0.348,1.2938651842013597e-100,OPC,CSPG5,V1
1.16439837590397e-104,1.05244484215926,0.878,0.784,5.854711473882769e-100,OPC,SGMS1,V1
7.277798641699079e-104,1.08229872425232,0.9,0.725,3.65934993503271e-99,OPC,NTRK3,V1
7.344780717627149e-103,1.09494989744223,0.856,0.505,3.6930291926301095e-98,OPC,SORCS3,V1
7.7505807559386e-103,1.1230827559395,0.44,0.134,3.8970695098934894e-98,OPC,TMEM196,V1
7.510038593234019e-102,1.31523987454533,0.734,0.435,3.7761225050639993e-97,OPC,FIGN,V1
4.77239422074784e-101,1.17168060318829,0.408,0.109,2.39960753813422e-96,OPC,TLL1,V1
1.0731231538607098e-100,1.37128438169063,0.652,0.345,5.39577052992702e-96,OPC,MARCKS,V1
7.563374279475029e-100,1.32714849172818,0.636,0.331,3.802940221462839e-95,OPC,GPSM2,V1
4.549066299023879e-98,1.14678618566251,0.534,0.211,2.2873160258121996e-93,OPC,LAMA4,V1
5.438333161844989e-98,1.22554172238269,0.582,0.254,2.7344482971072802e-93,OPC,GSG1L,V1
1.9857724604402599e-97,1.23569762214557,0.63,0.33,9.98466250833969e-93,OPC,LOC105377484,V1
4.6573122268038797e-97,1.39474496018347,0.738,0.497,2.34174316075926e-92,OPC,SERINC5,V1
5.442574159384989e-97,1.30934656264976,0.738,0.552,2.7365807130803697e-92,OPC,LRP1,V1
7.16906549028938e-97,1.20171620369877,0.8,0.445,3.60467781917241e-92,OPC,SLC24A3,V1
1.50358378246833e-96,1.35734867834029,0.8,0.616,7.56016961662903e-92,OPC,SAMD4A,V1
1.71355892974471e-96,1.07576875121677,0.86,0.683,8.615945654649379e-92,OPC,COBL,V1
4.309702228748819e-95,1.27267405109052,0.884,0.676,2.1669613776371996e-90,OPC,SOX2-OT,V1
8.208403783408698e-95,1.09693825606786,0.844,0.8,4.12726750633573e-90,OPC,FYN,V1
1.9690391963567097e-94,1.22602985338708,0.614,0.314,9.90052598320119e-90,OPC,MTSS1L,V1
3.43960401444742e-93,1.17332545983872,0.92,0.842,1.72946729450431e-88,OPC,FHIT,V1
1.1932680223484598e-92,1.25996763906534,0.668,0.382,5.99987094317031e-88,OPC,SEL1L3,V1
8.613014854257639e-91,1.21656705136659,0.702,0.432,4.33070999886929e-86,OPC,MPPED2,V1
9.40419394290121e-90,1.5731426037021,0.668,0.433,4.7285227564301604e-85,OPC,IPO9-AS1,V1
1.0828426897319297e-89,1.07905020239605,0.9,0.874,5.444641328241099e-85,OPC,REV3L,V1
2.73745528823591e-86,1.29907047930249,0.614,0.331,1.3764198934779e-81,OPC,IL1RAP,V1
4.18824253247644e-86,1.02283537775082,0.498,0.183,2.10589022775448e-81,OPC,WIPF1,V1
2.31408942724262e-85,1.14235659080952,0.536,0.232,1.16354730491186e-80,OPC,ZNF521,V1
7.97375644442212e-85,1.22193851667681,0.554,0.267,4.0092844778198796e-80,OPC,CMYA5,V1
3.5272763170363896e-84,1.05228640617003,0.472,0.181,1.7735498049690702e-79,OPC,DSEL,V1
5.68074685019007e-81,1.22250903256889,0.558,0.271,2.8563363237440696e-76,OPC,SMAD3,V1
2.5760294165113e-78,1.11463487208938,0.54,0.244,1.29525335091605e-73,OPC,PDGFC,V1
4.351532189021709e-78,1.01073658190504,0.582,0.294,2.18799389996201e-73,OPC,FOXN2,V1
8.14831051016925e-78,1.27867084470586,0.668,0.463,4.0970520076182e-73,OPC,LRRK2,V1
1.1543870003996999e-77,1.06576226105927,0.584,0.292,5.80437327670971e-73,OPC,PELI2,V1
6.18661018918439e-77,1.0482497463043,0.472,0.204,3.1106894692238e-72,OPC,SDC3,V1
8.03699839229462e-77,1.55591632276497,0.438,0.168,4.04108316162966e-72,OPC,LOC100506457,V1
5.941807677863629e-75,1.06097001879876,0.63,0.362,2.98760031850661e-70,OPC,TCF7L2,V1
7.80565905637059e-73,1.01396638224347,0.844,0.658,3.92476343013369e-68,OPC,TMEM108,V1
2.76818863757694e-72,1.03380328602049,0.798,0.718,1.39187292886006e-67,OPC,PHACTR3,V1
1.7138009557487298e-70,1.2573242732924,0.646,0.415,8.6171625856002e-66,OPC,TMEM163,V1
1.11405453165303e-69,1.23565884296395,0.614,0.417,5.60157759060461e-65,OPC,MPZL1,V1
5.85378163653199e-69,1.04943281216016,0.786,0.723,2.9433399446646498e-64,OPC,ANKRD28,V1
1.17822626515517e-68,1.00738054874966,0.752,0.653,5.9242394838267e-64,OPC,LRP4,V1
4.7023061329536404e-65,1.06529370472498,0.798,0.725,2.3643665467104197e-60,OPC,PHYHIPL,V1
2.21904994715779e-64,1.22416530322476,0.552,0.308,1.11576050393041e-59,OPC,LINC01572,V1
3.04781060785969e-64,1.10083256437773,0.646,0.349,1.53246965173793e-59,OPC,GPC6,V1
1.10198832373652e-63,1.05483829314971,0.67,0.419,5.54090749057958e-59,OPC,ZNF608,V1
2.01084742457003e-62,1.09272059059194,0.648,0.514,1.01107419354806e-57,OPC,NUPL2,V1
5.27715801356513e-61,1.00843601894425,0.708,0.561,2.65340782080068e-56,OPC,CRB1,V1
3.3802523843265e-59,1.22468255023998,0.632,0.499,1.6996247013632098e-54,OPC,SLC1A1,V1
1.2192840402068e-51,1.02964582353876,0.594,0.434,6.130682082563811e-47,OPC,OLFM2,V1
2.28671973432967e-51,1.09941753786804,0.622,0.453,1.1497855496182999e-46,OPC,CD81,V1
1.1352349482309e-50,1.06049006374895,0.76,0.701,5.708074843199811e-46,OPC,"NAALADL2",V1
2.4203073676785996e-46,1.00118414228633,0.662,0.574,1.21695474754248e-41,OPC,PALLD,V1
1.0393785541906e-42,1.02045685711319,0.514,0.325,5.22609930832575e-38,OPC,LMCD1-AS1,V1
2.52853330324658e-39,1.01659578493438,0.672,0.629,1.2713718302054199e-34,OPC,KCNQ1OT1,V1
3.37543983401432e-38,1.02736331759181,0.578,0.46,1.69720490294074e-33,OPC,CABLES1,V1
0,5.8316340895287,0.99,0.111,0,Oligo,PLP1,V1
0,5.24477992916568,0.994,0.037,0,Oligo,ST18,V1
0,4.70130851582417,0.998,0.514,0,Oligo,MBP,V1
0,4.39376045338349,0.994,0.3,0,Oligo,RNF220,V1
0,4.03160890268918,1,0.603,0,Oligo,CTNNA3,V1
0,3.88534244454841,0.912,0.056,0,Oligo,MOBP,V1
0,3.57380726734466,0.984,0.547,0,Oligo,PIP4K2A,V1
0,3.56841160347168,0.96,0.042,0,Oligo,ENPP2,V1
0,3.55628141200562,1,0.767,0,Oligo,SLC44A1,V1
0,3.4858526969075,0.948,0.257,0,Oligo,TMEM144,V1
0,3.35332966284521,0.948,0.198,0,Oligo,PTGDS,V1
0,3.33823327710183,0.934,0.086,0,Oligo,C10orf90,V1
0,3.33570393719618,0.952,0.097,0,Oligo,DOCK5,V1
0,3.26716678960782,0.782,0.012,0,Oligo,LOC101927459,V1
0,3.25252950440888,0.962,0.494,0,Oligo,TF,V1
0,3.24424687125184,0.75,0.043,0,Oligo,LOC101927967,V1
0,3.17869780344841,0.866,0.019,0,Oligo,CNDP1,V1
0,3.10979185253231,1,0.692,0,Oligo,QKI,V1
0,3.0731038931912,0.748,0.051,0,Oligo,SLC5A11,V1
0,3.04423308686292,0.984,0.335,0,Oligo,NCKAP5,V1
0,3.02713020522,0.962,0.278,0,Oligo,FRMD4B,V1
0,2.98485184755544,0.704,0.052,0,Oligo,LOC100507336,V1
0,2.98168917796396,0.862,0.065,0,Oligo,CERCAM,V1
0,2.97307474827046,0.882,0.016,0,Oligo,MOG,V1
0,2.96070236607675,0.88,0.169,0,Oligo,CNP,V1
0,2.95957359949526,0.876,0.044,0,Oligo,UGT8,V1
0,2.89746355213043,0.86,0.066,0,Oligo,LPAR1,V1
0,2.86984137560358,0.852,0.022,0,Oligo,CLDN11,V1
0,2.81286057998389,0.906,0.165,0,Oligo,KCNH8,V1
0,2.79697809097047,0.904,0.344,0,Oligo,PLEKHH1,V1
0,2.79469839462913,0.776,0.017,0,Oligo,LOC101929249,V1
0,2.78842599777426,0.888,0.141,0,Oligo,CLMN,V1
0,2.78108163185949,0.874,0.073,0,Oligo,BCAS1,V1
0,2.773554247637,0.71,0.09,0,Oligo,LINC00609,V1
0,2.7516162679513,0.842,0.061,0,Oligo,FAM107B,V1
0,2.72947451520876,0.912,0.263,0,Oligo,CREB5,V1
0,2.7148730622462,0.794,0.031,0,Oligo,SEPP1,V1
0,2.69769045136603,0.666,0.007,0,Oligo,OPALIN,V1
0,2.68913237125708,0.788,0.05,0,Oligo,SPP1,V1
0,2.65760826451972,0.79,0.008,0,Oligo,MAG,V1
0,2.59270083818047,0.806,0.04,0,Oligo,COL4A5,V1
0,2.56410160757789,0.848,0.136,0,Oligo,FGFR2,V1
0,2.51959085008479,0.748,0.158,0,Oligo,PCSK6,V1
0,2.47694029102152,0.756,0.014,0,Oligo,ABCA8,V1
