mode,Species,stephan_species,pair_note,label,stephan_var,wide_var,unit_scale,role,stephan_value,wide_value,on_tree,status,rel,pct_diff,ratio,anomaly
model,Plecturocebus_moloch,Plecturocebus_moloch,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,1201,1201,yes,same,0,0,1,NA
model,Propithecus_verreauxi,Propithecus_verreauxi,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,1106,1106,yes,same,0,0,1,NA
model,Saguinus_midas,Saguinus_midas,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,841,841,yes,same,0,0,1,NA
model,Saimiri_sciureus,Saimiri_sciureus,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,1884,1884,yes,same,0,0,1,NA
model,Tarsius_syrichta,Tarsius_syrichta,NA,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1,study3,349,349,yes,same,0,0,1,NA
model,Callithrix_pygmaea,Callithrix_pygmaea,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,2139,2139,yes,same,0,0,1,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,30630,30630,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,1417,1417,yes,same,0,0,1,NA
model,Homo_sapiens,Homo_sapiens,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,584706,584706,yes,same,0,0,1,NA
model,Hylobates_lar,Hylobates_lar,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,46646,46646,yes,same,0,0,1,NA
model,Indri_indri,Indri_indri,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,15891,15891,yes,same,0,0,1,NA
model,Pan_troglodytes,Pan_troglodytes,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,172597,172597,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,36575,36575,yes,same,0,0,1,NA
model,Pongo_pygmaeus,Pongo_pygmaeus,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,138300,NA,yes,Stephan_only,NA,NA,NA,NA
model,Alouatta_seniculus,Alouatta_seniculus,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,21791,21791,yes,same,0,0,1,NA
model,Aotus_trivirgatus,Aotus_trivirgatus,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,7776,7776,yes,same,0,0,1,NA
model,Avahi_occidentalis,Avahi_occidentalis,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,3666,3666,yes,same,0,0,1,NA
model,Callithrix_jacchus,Callithrix_jacchus,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,3564,3564,yes,same,0,0,1,NA
model,Cercopithecus_ascanius,Cercopithecus_ascanius,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,32114,32114,yes,same,0,0,1,NA
model,Daubentonia_madagascariensis,Daubentonia_madagascariensis,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,17074,17074,yes,same,0,0,1,NA
model,Eulemur_fulvus,Eulemur_fulvus,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,9172,9172,yes,same,0,0,1,NA
model,Lagothrix_lagotricha,Lagothrix_lagotricha,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,49147,49147,yes,same,0,0,1,NA
model,Lepilemur_ruficaudatus,Lepilemur_ruficaudatus,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,2805,2805,yes,same,0,0,1,NA
model,Microcebus_murinus,Microcebus_murinus,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,674.2,674.2,yes,same,0,0,1,NA
model,Nycticebus_coucang,Nycticebus_coucang,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,4952,4952,yes,same,0,0,1,NA
model,Papio_anubis,Papio_anubis,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,85726,85726,yes,same,0,0,1,NA
model,Propithecus_verreauxi,Propithecus_verreauxi,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,9835,9835,yes,same,0,0,1,NA
model,Saimiri_sciureus,Saimiri_sciureus,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,11832,11832,yes,same,0,0,1,NA
model,Tarsius_syrichta,Tarsius_syrichta,NA,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1,study3,1631,1631,yes,same,0,0,1,NA
model,Ateles_geoffroyi,Ateles_geoffroyi,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,1482,1482,yes,same,0,0,1,NA
model,Avahi_laniger,Avahi_laniger,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,343,343,yes,same,0,0,1,NA
model,Callithrix_pygmaea,Callithrix_pygmaea,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,192,192,yes,same,0,0,1,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,1221,1221,yes,same,0,0,1,NA
model,Cercopithecus_mitis,Cercopithecus_mitis,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,1354,1354,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,135,135,yes,same,0,0,1,NA
model,Gorilla_gorilla,Gorilla_gorilla,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,4352,4352,yes,same,0,0,1,NA
model,Homo_sapiens,Homo_sapiens,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,8087,8087,yes,same,0,0,1,NA
model,Hylobates_lar,Hylobates_lar,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,1459,1459,yes,same,0,0,1,NA
model,Indri_indri,Indri_indri,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,978,978,yes,same,0,0,1,NA
model,Lophocebus_albigena,Lophocebus_albigena,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,1770,1770,yes,same,0,0,1,NA
model,Loris_tardigradus,Loris_tardigradus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,220,220,yes,same,0,0,1,NA
model,Pan_troglodytes,Pan_troglodytes,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,3739,3739,yes,same,0,0,1,NA
model,Perodicticus_potto,Perodicticus_potto,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,391,391,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,1333,1333,yes,same,0,0,1,NA
model,Pongo_pygmaeus,Pongo_pygmaeus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,4000,NA,yes,Stephan_only,NA,NA,NA,NA
model,Saguinus_oedipus,Saguinus_oedipus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,333,333,yes,same,0,0,1,NA
model,Varecia_variegata,Varecia_variegata,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,1018,1018,yes,same,0,0,1,NA
model,Alouatta_seniculus,Alouatta_seniculus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,986,986,yes,same,0,0,1,NA
model,Aotus_trivirgatus,Aotus_trivirgatus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,409,409,yes,same,0,0,1,NA
model,Avahi_occidentalis,Avahi_occidentalis,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,345,345,yes,same,0,0,1,NA
model,Callimico_goeldii,Callimico_goeldii,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,340,340,yes,same,0,0,1,NA
model,Callithrix_jacchus,Callithrix_jacchus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,295,295,yes,same,0,0,1,NA
model,Cercopithecus_ascanius,Cercopithecus_ascanius,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,1162,1162,yes,same,0,0,1,NA
model,Cheirogaleus_major,Cheirogaleus_major,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,241,241,yes,same,0,0,1,NA
model,Cheirogaleus_medius,Cheirogaleus_medius,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,145,145,yes,same,0,0,1,NA
model,Daubentonia_madagascariensis,Daubentonia_madagascariensis,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,897,897,yes,same,0,0,1,NA
model,Erythrocebus_patas,Erythrocebus_patas,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,1621,1621,yes,same,0,0,1,NA
model,Eulemur_fulvus,Eulemur_fulvus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,590,590,yes,same,0,0,1,NA
model,Galago_senegalensis,Galago_senegalensis,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,205,205,yes,same,0,0,1,NA
model,Lagothrix_lagotricha,Lagothrix_lagotricha,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,1582,1582,yes,same,0,0,1,NA
model,Lepilemur_ruficaudatus,Lepilemur_ruficaudatus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,260,260,yes,same,0,0,1,NA
model,Macaca_mulatta,Macaca_mulatta,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,1380,1380,yes,same,0,0,1,NA
model,Microcebus_murinus,Microcebus_murinus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,85.2,85.2,yes,same,0,0,1,NA
model,Miopithecus_talapoin,Miopithecus_talapoin,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,826,826,yes,same,0,0,1,NA
model,Nasalis_larvatus,Nasalis_larvatus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,1556,1556,yes,same,0,0,1,NA
model,Nycticebus_coucang,Nycticebus_coucang,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,345,345,yes,same,0,0,1,NA
model,Otolemur_crassicaudatus,Otolemur_crassicaudatus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,384,384,yes,same,0,0,1,NA
model,Papio_anubis,Papio_anubis,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,2711,2711,yes,same,0,0,1,NA
model,Pithecia_monachus,Pithecia_monachus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,745,745,yes,same,0,0,1,NA
model,Plecturocebus_moloch,Plecturocebus_moloch,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,530,530,yes,same,0,0,1,NA
model,Propithecus_verreauxi,Propithecus_verreauxi,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,780,780,yes,same,0,0,1,NA
model,Pygathrix_nemaeus,Pygathrix_nemaeus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,1345,1345,yes,same,0,0,1,NA
model,Saguinus_midas,Saguinus_midas,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,332,332,yes,same,0,0,1,NA
model,Saimiri_sciureus,Saimiri_sciureus,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,526,526,yes,same,0,0,1,NA
model,Tarsius_syrichta,Tarsius_syrichta,NA,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,1,study3,197,197,yes,same,0,0,1,NA
model,Ateles_geoffroyi,Ateles_geoffroyi,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,12438,12438,yes,same,0,0,1,NA
model,Avahi_laniger,Avahi_laniger,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1489,1489,yes,same,0,0,1,NA
model,Callithrix_pygmaea,Callithrix_pygmaea,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,468,468,yes,same,0,0,1,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,7871,7871,yes,same,0,0,1,NA
model,Cercopithecus_mitis,Cercopithecus_mitis,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,6758,6758,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,413,413,yes,same,0,0,1,NA
model,Gorilla_gorilla,Gorilla_gorilla,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,69249,69249,yes,same,0,0,1,NA
model,Homo_sapiens,Homo_sapiens,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,137421,137421,yes,same,0,0,1,NA
model,Hylobates_lar,Hylobates_lar,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,12078,12078,yes,same,0,0,1,NA
model,Indri_indri,Indri_indri,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,5504,5504,yes,same,0,0,1,NA
model,Lophocebus_albigena,Lophocebus_albigena,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,10726,10726,yes,same,0,0,1,NA
model,Loris_tardigradus,Loris_tardigradus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,728,728,yes,same,0,0,1,NA
model,Pan_troglodytes,Pan_troglodytes,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,43663,43663,yes,same,0,0,1,NA
model,Perodicticus_potto,Perodicticus_potto,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1699,1699,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,8648,8648,yes,same,0,0,1,NA
model,Pongo_pygmaeus,Pongo_pygmaeus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,42900,NA,yes,Stephan_only,NA,NA,NA,NA
model,Saguinus_oedipus,Saguinus_oedipus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,984,984,yes,same,0,0,1,NA
model,Varecia_variegata,Varecia_variegata,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,4286,4286,yes,same,0,0,1,NA
model,Alouatta_seniculus,Alouatta_seniculus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,5699,5699,yes,same,0,0,1,NA
model,Aotus_trivirgatus,Aotus_trivirgatus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1873,1873,yes,same,0,0,1,NA
model,Avahi_occidentalis,Avahi_occidentalis,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1383,1383,yes,same,0,0,1,NA
model,Callimico_goeldii,Callimico_goeldii,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1240,1240,yes,same,0,0,1,NA
model,Callithrix_jacchus,Callithrix_jacchus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,757,757,yes,same,0,0,1,NA
model,Cercopithecus_ascanius,Cercopithecus_ascanius,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,5828,5828,yes,same,0,0,1,NA
model,Cheirogaleus_major,Cheirogaleus_major,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,947,947,yes,same,0,0,1,NA
model,Cheirogaleus_medius,Cheirogaleus_medius,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,437,437,yes,same,0,0,1,NA
model,Daubentonia_madagascariensis,Daubentonia_madagascariensis,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,6461,6461,yes,same,0,0,1,NA
model,Erythrocebus_patas,Erythrocebus_patas,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,8738,8738,yes,same,0,0,1,NA
model,Eulemur_fulvus,Eulemur_fulvus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,3328,3328,yes,same,0,0,1,NA
model,Galago_senegalensis,Galago_senegalensis,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,672,672,yes,same,0,0,1,NA
model,Lagothrix_lagotricha,Lagothrix_lagotricha,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,11268,11268,yes,same,0,0,1,NA
model,Lepilemur_ruficaudatus,Lepilemur_ruficaudatus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1165,1165,yes,same,0,0,1,NA
model,Macaca_mulatta,Macaca_mulatta,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,8965,8965,yes,same,0,0,1,NA
model,Microcebus_murinus,Microcebus_murinus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,234,234,yes,same,0,0,1,NA
model,Miopithecus_talapoin,Miopithecus_talapoin,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,3374,3374,yes,same,0,0,1,NA
model,Nasalis_larvatus,Nasalis_larvatus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,12113,12113,yes,same,0,0,1,NA
model,Nycticebus_coucang,Nycticebus_coucang,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1310,1310,yes,same,0,0,1,NA
model,Otolemur_crassicaudatus,Otolemur_crassicaudatus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1414,1414,yes,same,0,0,1,NA
model,Papio_anubis,Papio_anubis,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,18683,18683,yes,same,0,0,1,NA
model,Pithecia_monachus,Pithecia_monachus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,3908,3908,yes,same,0,0,1,NA
model,Plecturocebus_moloch,Plecturocebus_moloch,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1622,1622,yes,same,0,0,1,NA
model,Propithecus_verreauxi,Propithecus_verreauxi,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,3957,3957,yes,same,0,0,1,NA
model,Pygathrix_nemaeus,Pygathrix_nemaeus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,8063,8063,yes,same,0,0,1,NA
model,Saguinus_midas,Saguinus_midas,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1061,1061,yes,same,0,0,1,NA
model,Saimiri_sciureus,Saimiri_sciureus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,2260,2260,yes,same,0,0,1,NA
model,Tarsius_syrichta,Tarsius_syrichta,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,428,428,yes,same,0,0,1,NA
model,Ateles_geoffroyi,Ateles_geoffroyi,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1366,1366,yes,same,0,0,1,NA
model,Avahi_laniger,Avahi_laniger,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,526,526,yes,same,0,0,1,NA
model,Callithrix_pygmaea,Callithrix_pygmaea,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,133,133,yes,same,0,0,1,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,890,890,yes,same,0,0,1,NA
model,Cercopithecus_mitis,Cercopithecus_mitis,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1366,1366,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,152,152,yes,same,0,0,1,NA
model,Gorilla_gorilla,Gorilla_gorilla,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,4781,4781,yes,same,0,0,1,NA
model,Homo_sapiens,Homo_sapiens,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,10287,10287,yes,same,0,0,1,NA
model,Hylobates_lar,Hylobates_lar,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,2673,2673,yes,same,0,0,1,NA
model,Indri_indri,Indri_indri,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1520,1520,yes,same,0,0,1,NA
model,Lophocebus_albigena,Lophocebus_albigena,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1485,1485,yes,same,0,0,1,NA
model,Loris_tardigradus,Loris_tardigradus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,191,191,yes,same,0,0,1,NA
model,Pan_troglodytes,Pan_troglodytes,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,3779,3779,yes,same,0,0,1,NA
model,Perodicticus_potto,Perodicticus_potto,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,607,607,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1671,1671,yes,same,0,0,1,NA
model,Pongo_pygmaeus,Pongo_pygmaeus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,2700,NA,yes,Stephan_only,NA,NA,NA,NA
model,Saguinus_oedipus,Saguinus_oedipus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,262,262,yes,same,0,0,1,NA
model,Varecia_variegata,Varecia_variegata,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1404,1404,yes,same,0,0,1,NA
model,Alouatta_seniculus,Alouatta_seniculus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1320,1320,yes,same,0,0,1,NA
model,Aotus_trivirgatus,Aotus_trivirgatus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,539,539,yes,same,0,0,1,NA
model,Avahi_occidentalis,Avahi_occidentalis,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,476,476,yes,same,0,0,1,NA
model,Callimico_goeldii,Callimico_goeldii,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,281,281,yes,same,0,0,1,NA
model,Callithrix_jacchus,Callithrix_jacchus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,221,221,yes,same,0,0,1,NA
model,Cercopithecus_ascanius,Cercopithecus_ascanius,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1189,1189,yes,same,0,0,1,NA
model,Cheirogaleus_major,Cheirogaleus_major,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,347,347,yes,same,0,0,1,NA
model,Cheirogaleus_medius,Cheirogaleus_medius,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,174,174,yes,same,0,0,1,NA
model,Daubentonia_madagascariensis,Daubentonia_madagascariensis,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1776,1776,yes,same,0,0,1,NA
model,Erythrocebus_patas,Erythrocebus_patas,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1591,1591,yes,same,0,0,1,NA
model,Eulemur_fulvus,Eulemur_fulvus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,752,752,yes,same,0,0,1,NA
model,Galago_senegalensis,Galago_senegalensis,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,261,261,yes,same,0,0,1,NA
model,Lagothrix_lagotricha,Lagothrix_lagotricha,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1586,1586,yes,same,0,0,1,NA
model,Lepilemur_ruficaudatus,Lepilemur_ruficaudatus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,392,392,yes,same,0,0,1,NA
model,Macaca_mulatta,Macaca_mulatta,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1353,1353,yes,same,0,0,1,NA
model,Microcebus_murinus,Microcebus_murinus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,100,100,yes,same,0,0,1,NA
model,Miopithecus_talapoin,Miopithecus_talapoin,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,705,705,yes,same,0,0,1,NA
model,Nasalis_larvatus,Nasalis_larvatus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1966,1966,yes,same,0,0,1,NA
model,Nycticebus_coucang,Nycticebus_coucang,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,566,566,yes,same,0,0,1,NA
model,Otolemur_crassicaudatus,Otolemur_crassicaudatus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,461,461,yes,same,0,0,1,NA
model,Papio_anubis,Papio_anubis,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,3398,3398,yes,same,0,0,1,NA
model,Pithecia_monachus,Pithecia_monachus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,834,834,yes,same,0,0,1,NA
model,Plecturocebus_moloch,Plecturocebus_moloch,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,588,588,yes,same,0,0,1,NA
model,Propithecus_verreauxi,Propithecus_verreauxi,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1043,1043,yes,same,0,0,1,NA
model,Pygathrix_nemaeus,Pygathrix_nemaeus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,2295,2295,yes,same,0,0,1,NA
model,Saguinus_midas,Saguinus_midas,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,280,280,yes,same,0,0,1,NA
model,Saimiri_sciureus,Saimiri_sciureus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,352,352,yes,same,0,0,1,NA
model,Tarsius_syrichta,Tarsius_syrichta,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,153,153,yes,same,0,0,1,NA
