Species,Stephan_column,Stephan_value,candidate_reference,candidate_source,candidate_variable,candidate_value,candidate_year,search_tier,tier_rank,match_quality,pct_difference,scale,prior_contributions,candidate_file,candidate_sheet,candidate_cell,evidence_context,structure_context_match
Alouatta_seniculus,LGN_Sousa,87.4,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.0874,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R27C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,LGN_Sousa,87.4,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,87.4,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R27C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,LGN_Sousa,87.4,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,87.4,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R5C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,ASG_Sousa,1918,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,1.918,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R27C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,ASG_Sousa,1918,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,1918,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R27C9,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,ASG_Sousa,1918,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,1918,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R27C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,ASG_Sousa,1918,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,1918,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R5C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,ASG_Sousa,1918,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,1918,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R5C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,ASG_Sousa,1918,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,1918,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R5C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,Frontal.motor.Gray,1.08,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,1.077,2017,restricted_documents,5,near_perfect,0.2777777777777883,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R6C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,Primary.visual.White.Smaers,0.54,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,0.543,2017,restricted_documents,5,near_perfect,0.5524861878453043,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R6C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,Prefrontal.Gray,1.02,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,1.015,2017,restricted_documents,5,near_perfect,0.49019607843138385,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R6C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,Prefrontal.White,0.18,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,0.177,2017,restricted_documents,5,near_perfect,1.6666666666666683,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R6C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,Other.cortical.association.areas.Gray,12.39,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,12.394,2017,restricted_documents,5,near_perfect,0.0322736808132932,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R6C3,species_match_strength=2; structure_context_match=TRUE,TRUE
Alouatta_seniculus,Other.cortical.association.areas.White,4.21,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,4.212,2017,restricted_documents,5,near_perfect,0.04748338081670892,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R6C7,species_match_strength=2; structure_context_match=TRUE,TRUE
Aotus_trivirgatus,LGN_Sousa,32.9,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,32.9,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R23C10,species_match_strength=2; structure_context_match=TRUE,TRUE
Aotus_trivirgatus,LGN_Sousa,32.9,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.0329,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R23C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Aotus_trivirgatus,LGN_Sousa,32.9,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,32.9,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R23C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Aotus_trivirgatus,LGN_Sousa,32.9,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,32.9,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R6C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Aotus_trivirgatus,ASG_Sousa,996,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.996,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R23C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Aotus_trivirgatus,ASG_Sousa,996,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,996,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R23C9,species_match_strength=2; structure_context_match=TRUE,TRUE
Aotus_trivirgatus,ASG_Sousa,996,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,996,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R23C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Aotus_trivirgatus,ASG_Sousa,996,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,996,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R6C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Aotus_trivirgatus,ASG_Sousa,996,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,996,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R6C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Aotus_trivirgatus,ASG_Sousa,996,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,996,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R6C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_occidentalis,LGN_Sousa,29.3,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,28.733333333333334,2010,restricted_documents,5,close_metadata_source,1.9340159271899877,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R37C10,species_match_strength=1; structure_context_match=TRUE,TRUE
Avahi_occidentalis,LGN_Sousa,29.3,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.028733333333333333,2010,restricted_documents,5,close_metadata_source,1.9340159271899877,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R37C6,species_match_strength=1; structure_context_match=TRUE,TRUE
Avahi_occidentalis,LGN_Sousa,29.3,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,28.733333333333334,2010,restricted_documents,5,close_metadata_source,1.9340159271899877,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R37C6,species_match_strength=1; structure_context_match=TRUE,TRUE
Avahi_occidentalis,LGN_Sousa,29.3,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,28.7,2010,restricted_documents,5,close_metadata_source,2.047781569965875,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R9C6,species_match_strength=1; structure_context_match=TRUE,TRUE
Avahi_occidentalis,ASG_Sousa,450,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,450,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R10C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_occidentalis,ASG_Sousa,450,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,458.3,2010,restricted_documents,5,close_metadata_source,1.811040802967491,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R9C5,species_match_strength=1; structure_context_match=TRUE,TRUE
Avahi_occidentalis,ASG_Sousa,450,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.45833333333333326,2010,restricted_documents,5,close_metadata_source,1.818181818181802,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R37C5,species_match_strength=1; structure_context_match=TRUE,TRUE
Avahi_occidentalis,ASG_Sousa,450,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,458.33333333333326,2010,restricted_documents,5,close_metadata_source,1.818181818181802,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R37C9,species_match_strength=1; structure_context_match=TRUE,TRUE
Avahi_occidentalis,ASG_Sousa,450,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,458.33333333333326,2010,restricted_documents,5,close_metadata_source,1.818181818181802,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R37C5,species_match_strength=1; structure_context_match=TRUE,TRUE
Avahi_occidentalis,ASG_Sousa,450,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,450,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R10C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_jacchus,LGN_Sousa,25.1,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,25.1,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R18C10,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_jacchus,LGN_Sousa,25.1,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.0251,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R18C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_jacchus,LGN_Sousa,25.1,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,25.1,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R18C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_jacchus,LGN_Sousa,25.1,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,25.1,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R14C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_jacchus,ASG_Sousa,566,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.566,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R18C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_jacchus,ASG_Sousa,566,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,566,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R18C9,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_jacchus,ASG_Sousa,566,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,566,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R18C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_jacchus,ASG_Sousa,566,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,566,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R14C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_jacchus,ASG_Sousa,566,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,566,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R14C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_jacchus,ASG_Sousa,566,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,566,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R14C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,ASG_Sousa,4272,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,4.272,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R14C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,ASG_Sousa,4272,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,4272,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R14C9,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,ASG_Sousa,4272,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,4272,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R14C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,ASG_Sousa,4272,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,4272,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R18C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,ASG_Sousa,4272,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,4272,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R18C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,ASG_Sousa,4272,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,4.232,2010,restricted_documents,5,near_perfect,0.9363295880149812,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R15C5,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,ASG_Sousa,4272,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,4232,2010,restricted_documents,5,near_perfect,0.9363295880149812,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R15C9,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,ASG_Sousa,4272,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,4232,2010,restricted_documents,5,near_perfect,0.9363295880149812,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R15C5,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,ASG_Sousa,4272,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,4232,2010,restricted_documents,5,near_perfect,0.9363295880149812,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R19C2,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,ASG_Sousa,4272,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,4232,2010,restricted_documents,5,near_perfect,0.9363295880149812,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R19C5,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,ASG_Sousa,4272,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,4272,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R18C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,ASG_Sousa,4272,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,4232,1981,restricted_documents,6,near_perfect,0.9363295880149812,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R19C4,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,Frontal.motor.Gray,1.35,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,1.351,2017,restricted_documents,5,near_perfect,0.07401924500369281,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R2C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,Primary.visual.White.Smaers,0.83,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,0.834,2017,restricted_documents,5,near_perfect,0.4796163069544369,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R2C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,Prefrontal.Gray,1.15,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,1.154,2017,restricted_documents,5,near_perfect,0.34662045060658614,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R2C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,Prefrontal.White,0.16,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,0.159,2017,restricted_documents,5,near_perfect,0.6250000000000006,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R2C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,Other.cortical.association.areas.Gray,16.06,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,16.06,2017,restricted_documents,5,near_perfect,0,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R2C3,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_ascanius,Other.cortical.association.areas.White,8.3,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,8.297,2017,restricted_documents,5,near_perfect,0.03614457831325438,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R2C7,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_major,LGN_Sousa,21.5,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,21.5,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R32C10,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_major,LGN_Sousa,21.5,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.0215,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R32C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_major,LGN_Sousa,21.5,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,21.5,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R32C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_major,LGN_Sousa,21.5,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,21.5,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R20C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_major,LGN_Sousa,21.5,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,21.5,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R20C40,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_major,ASG_Sousa,433,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.433,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R32C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_major,ASG_Sousa,433,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,433,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R32C9,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_major,ASG_Sousa,433,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,433,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R32C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_major,ASG_Sousa,433,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,433,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R20C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_major,ASG_Sousa,433,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,433,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R20C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_major,ASG_Sousa,433,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,433,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R20C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_medius,LGN_Sousa,10.8,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,10.8,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R33C10,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_medius,LGN_Sousa,10.8,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.0108,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R33C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_medius,LGN_Sousa,10.8,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,10.8,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R33C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_medius,LGN_Sousa,10.8,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,10.8,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R21C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_medius,LGN_Sousa,10.8,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,10.8,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R21C40,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_medius,ASG_Sousa,199,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.199,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R33C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_medius,ASG_Sousa,199,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,199,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R33C9,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_medius,ASG_Sousa,199,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,199,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R33C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_medius,ASG_Sousa,199,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,199,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R21C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Cheirogaleus_medius,ASG_Sousa,199,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,199,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R21C5,species_match_strength=2; structure_context_match=TRUE,TRUE
