Species,Species_evo,Stephan_column,EvoM1_variable,structure_key_rule,Stephan_value,status,preferred_reference,preferred_citation,all_matching_sources,n_candidate_sources,metadata_reference,unit_rescale_flag,merge_deviation_flag,closest_nonmatching,resolution_method,fallback_candidate_sources,fallback_match_detail,preferred_source_prior_contributions,source_cutoff_year
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,Septum,Septum_Vol.mm3,crosswalk_exact,56.7,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,144,2019
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,Striatum,Striatum_Vol.mm3,crosswalk_exact,366,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,144,2019
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,Subthalamus,Subthalamus_Vol.mm3,crosswalk_exact,58.1,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,Telencephalon,Telencephalon_Vol.mm3,crosswalk_exact,4708,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,162,2019
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,Thalamus,Thalamus_Vol.mm3,crosswalk_exact,337,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,crosswalk_exact,7175,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,162,2019
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,Tractus_opticus,Tractus_opticus_Vol.mm3,crosswalk_exact,20.7,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,Ventricles,Ventricles_Vol.mm3,crosswalk_exact,76.5,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,162,2019
Lophocebus_albigena,Lophocebus albigena,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,5420,resolved_fallback_metadata,deSousa_etal_2010_SupTable2,de Sousa et al. 2010 (J Hum Evol 58:281-292),Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2; Smaers_etal_2017_TableS1part1; Frahm_etal_1998_Table1,1,de Sousa et al 2010,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2; Smaers_etal_2017_TableS1part1; Frahm_etal_1998_Table1; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],deSousa_etal_2010_SupTable2 = 5400 (Area_striata_grey_matter_Vol.mm3; 0.37%; scale 1; 0 prior contributions),0,2019
Lophocebus_albigena,Lophocebus albigena,Agranular_volume_L,Agranular_insular_cortex_left_Vol.mm3,crosswalk_exact,95,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Lophocebus_albigena,Lophocebus albigena,Body_mass,Body_Mass.g,crosswalk_exact,8250,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,6,Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Lophocebus_albigena,Lophocebus albigena,Body_weight,Body_Mass.g,crosswalk_exact,7900,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1981_TableIII; Stephan_etal_1988_TABLE1,6,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA,direct_same_structure_multiple,,,243,2019
Lophocebus_albigena,Lophocebus albigena,Body_weight_1985a,Body_Mass.g,crosswalk_exact,7900,resolved_multiple,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano__1986_TableI; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1981_TableIII; Stephan_etal_1988_TABLE1,6,NA,,,NA,direct_same_structure_multiple,,,220,2019
Lophocebus_albigena,Lophocebus albigena,Brain_mass,Brain_Mass.mg,crosswalk_exact,110500,resolved_multiple,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1; deSousa_etal_2013_Table1,4,Bauernfeind et al 2013,1000,,NA,direct_same_structure_multiple,,,181,2019
Lophocebus_albigena,Lophocebus albigena,Brain_volume,NA,no_defensible_volume_key,106660,metadata_only,NA,NA,,0,Bauernfeind et al 2013,,,NA,metadata_only_no_volume_crosswalk,,,0,2019
Lophocebus_albigena,Lophocebus albigena,Brain_weight,Brain_Mass.mg,crosswalk_exact,104000,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII; Stephan_etal_1988_TABLE1,4,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA,direct_same_structure_multiple,,,243,2019
Lophocebus_albigena,Lophocebus albigena,Brainvol,NA,no_defensible_volume_key,100386.1,metadata_only,NA,NA,,0,de Sousa et al 2010; Stephan et al 1981,,,NA,metadata_only_no_volume_crosswalk,,,0,2019
Lophocebus_albigena,Lophocebus albigena,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,crosswalk_exact,121,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,215,2019
Lophocebus_albigena,Lophocebus albigena,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,crosswalk_exact,0,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,215,2019
Lophocebus_albigena,Lophocebus albigena,Capsula_interna,Capsula_interna_Vol.mm3,crosswalk_exact,708,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Lophocebus_albigena,Lophocebus albigena,Cerebellar_nuclei_total,Cerebellar_nuclei_total_Vol.mm3,crosswalk_exact,232.63,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Lophocebus_albigena,Lophocebus albigena,Cerebellum,Cerebellum_Vol.mm3,crosswalk_exact,10726,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
Lophocebus_albigena,Lophocebus albigena,Complexus.vestibularis,Complexus_vestibularis_unilateral_Vol.mm3,crosswalk_exact,87.1,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Lophocebus_albigena,Lophocebus albigena,Corpus.pineale,Corpus_pineal_Vol.mm3,crosswalk_exact,11.9,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Lophocebus_albigena,Lophocebus albigena,Corpus.subcommissurale,Corpus_subcommissurale_Vol.mm3,crosswalk_exact,0.23,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Lophocebus_albigena,Lophocebus albigena,Corpus.subfornicale,Corpus_subfornicale_Vol.mm3,crosswalk_exact,0.66,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Lophocebus_albigena,Lophocebus albigena,Diencephalon,Diencephalon_Vol.mm3,crosswalk_exact,5351,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
Lophocebus_albigena,Lophocebus albigena,Dysgranular_volume_L,Dysgranular_insular_cortex_left_Vol.mm3,crosswalk_exact,270,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Lophocebus_albigena,Lophocebus albigena,Epithalamus,Epithalamus_Vol.mm3,crosswalk_exact,27.9,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Lophocebus_albigena,Lophocebus albigena,Frontal.motor,FrontalMotor_white_matter_Vol.mm3,crosswalk_exact,3.06,resolved_fallback_metadata,Smaers_etal_2017_TableS1part1,"Smaers et al. 2017 (Curr Biol 27:714-720, Table S1)",Smaers_etal_2017_TableS1part1,0,Smaers et al 2017,,,NA,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,Smaers_etal_2017_TableS1part1 = 3063 (FrontalMotor_white_matter_Vol.mm3; 0.10%; scale 0.001; 0 prior contributions),0,2019
Lophocebus_albigena,Lophocebus albigena,Frontal.motor.Gray,FrontalMotor_grey_matter_Vol.mm3,crosswalk_exact,3.93,resolved_fallback_metadata,Smaers_etal_2017_TableS1part1,"Smaers et al. 2017 (Curr Biol 27:714-720, Table S1)",Smaers_etal_2017_TableS1part1,0,Smaers et al 2017,,,NA,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1 = 3926 (FrontalMotor_grey_matter_Vol.mm3; 0.10%; scale 0.001; 0 prior contributions),0,2019
Lophocebus_albigena,Lophocebus albigena,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,crosswalk_exact,171,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Lophocebus_albigena,Lophocebus albigena,Hippocampus,Hippocampus_Vol.mm3,crosswalk_exact,1485,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Lophocebus_albigena,Lophocebus albigena,Hypothalamus,Hypothalamus_Vol.mm3,crosswalk_exact,681,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Lophocebus_albigena,Lophocebus albigena,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,crosswalk_exact,74.6,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Lophocebus_albigena,Lophocebus albigena,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,182,resolved_multiple,deSousa_etal_2013_Table1,de Sousa et al. 2013 (Brain Behav Evol 81:93-108),deSousa_etal_2013_Table1; Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1,3,de Sousa et al 2010; de Sousa et al 2013,,,NA,direct_same_structure_multiple,,,15,2019
Lophocebus_albigena,Lophocebus albigena,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,crosswalk_exact,113.33,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Lophocebus_albigena,Lophocebus albigena,Lobus_piriformis,Lobus_piriformis_Vol.mm3,crosswalk_exact,1639,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Lophocebus_albigena,Lophocebus albigena,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,crosswalk_exact,44.7,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Lophocebus_albigena,Lophocebus albigena,Medulla_oblongata,Medulla_oblongata_Vol.mm3,crosswalk_exact,2708,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
Lophocebus_albigena,Lophocebus albigena,Meninges_hypophysis_nerves_etc,NA,no_defensible_volume_key,2041,metadata_only,NA,NA,,0,Stephan et al 1981,,,NA,metadata_only_no_volume_crosswalk,,,0,2019
Lophocebus_albigena,Lophocebus albigena,Mesencephalon,Mesencephalon_Vol.mm3,crosswalk_exact,1770,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
Lophocebus_albigena,Lophocebus albigena,NeoWG,Neocortex_Vol.mm3,crosswalk_exact,68733,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Lophocebus_albigena,Lophocebus albigena,Nucleus.habenularis.medialis,Nucleus_habenularis_medialis_Vol.mm3,crosswalk_exact,6,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Lophocebus_albigena,Lophocebus albigena,Nucleus.septalis.triangularis,Nucleus_septalis_triangularis_Vol.mm3,crosswalk_exact,1.69,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Lophocebus_albigena,Lophocebus albigena,Nucleus.vestibularis.descendens,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,crosswalk_exact,25.2,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Lophocebus_albigena,Lophocebus albigena,Nucleus.vestibularis.lateralis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,crosswalk_exact,10,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Lophocebus_albigena,Lophocebus albigena,Nucleus.vestibularis.medialis,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,crosswalk_exact,35.6,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Lophocebus_albigena,Lophocebus albigena,Nucleus.vestibularis.superior,Nucleus_vestibularis_superior_unilateral_Vol.mm3,crosswalk_exact,16.2,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Lophocebus_albigena,Lophocebus albigena,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,crosswalk_exact,52.4,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Lophocebus_albigena,Lophocebus albigena,Other.cortical.association.areas.Gray,AssociationCortex_grey_matter_Vol.mm3,crosswalk_exact,29.1,resolved_fallback_metadata,Smaers_etal_2017_TableS1part1,"Smaers et al. 2017 (Curr Biol 27:714-720, Table S1)",Smaers_etal_2017_TableS1part1,0,Smaers et al 2017,,,NA,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1 = 29102 (AssociationCortex_grey_matter_Vol.mm3; 0.01%; scale 0.001; 0 prior contributions),0,2019
Lophocebus_albigena,Lophocebus albigena,Other.cortical.association.areas.White,AssociationCortex_white_matter_Vol.mm3,crosswalk_exact,17.09,resolved_fallback_metadata,Smaers_etal_2017_TableS1part1,"Smaers et al. 2017 (Curr Biol 27:714-720, Table S1)",Smaers_etal_2017_TableS1part1,0,Smaers et al 2017,,,NA,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1 = 17092 (AssociationCortex_white_matter_Vol.mm3; 0.01%; scale 0.001; 0 prior contributions),0,2019
Lophocebus_albigena,Lophocebus albigena,Pallidum,Pallidum_Vol.mm3,crosswalk_exact,674,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,200,2019
Lophocebus_albigena,Lophocebus albigena,Pons,Ventral_pons_Vol.mm3,Matano ventral pons,873.3,resolved_unique,Matano_etal_1985_b_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_b_Table1,1,Matano et al 1985; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,40,2019
Lophocebus_albigena,Lophocebus albigena,Prefrontal.Gray,PrefrontalCortex_grey_matter_Vol.mm3,crosswalk_exact,2.31,resolved_fallback_metadata,Smaers_etal_2017_TableS1part1,"Smaers et al. 2017 (Curr Biol 27:714-720, Table S1)",Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,0,Smaers et al 2017,,,NA,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1 = 2311 (PrefrontalCortex_grey_matter_Vol.mm3; 0.04%; scale 0.001; 0 prior contributions),0,2019
Lophocebus_albigena,Lophocebus albigena,Prefrontal.White,PrefrontalCortex_white_matter_Vol.mm3,crosswalk_exact,0.42,resolved_fallback_metadata,Smaers_etal_2017_TableS1part1,"Smaers et al. 2017 (Curr Biol 27:714-720, Table S1)",Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,0,Smaers et al 2017,,,NA,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1 = 424 (PrefrontalCortex_white_matter_Vol.mm3; 0.94%; scale 0.001; 0 prior contributions),0,2019
Lophocebus_albigena,Lophocebus albigena,Primary.visual.White.Smaers,Area_striata_white_matter_Vol.mm3,crosswalk_exact,1.41,resolved_fallback_metadata,Smaers_etal_2017_TableS1part1,"Smaers et al. 2017 (Curr Biol 27:714-720, Table S1)",Frahm_etal_1984_Table1; Smaers_etal_2017_TableS1part1,1,Smaers et al 2017,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1; Frahm_etal_1984_Table1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1 = 1411 (Area_striata_white_matter_Vol.mm3; 0.07%; scale 0.001; 0 prior contributions),0,2019
Lophocebus_albigena,Lophocebus albigena,Schizocortex,Schizo_cortex_Vol.mm3,crosswalk_exact,630,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,215,2019
Lophocebus_albigena,Lophocebus albigena,Septum,Septum_Vol.mm3,crosswalk_exact,294,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Lophocebus_albigena,Lophocebus albigena,Striatum,Striatum_Vol.mm3,crosswalk_exact,4146,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Lophocebus_albigena,Lophocebus albigena,Subthalamus,Subthalamus_Vol.mm3,crosswalk_exact,726,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Lophocebus_albigena,Lophocebus albigena,Telencephalon,Telencephalon_Vol.mm3,crosswalk_exact,77049,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
